Company [code+name],Year,Booking date (order),Customer code,Customer name,Segment code (customer),Segment name (customer),Global CoFX Amount (net),Sales order number,Order origin
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-13 00:00:00,010113,LES COQUES DE BRESSE,16,POOL SPECIALIST-Mobile/Service,"3468,48",2414992,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-19 00:00:00,010113,LES COQUES DE BRESSE,16,POOL SPECIALIST-Mobile/Service,"1067,92",2418242,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-12 00:00:00,010113,LES COQUES DE BRESSE,16,POOL SPECIALIST-Mobile/Service,"1724,47",2421076,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-30 00:00:00,010124,VACHOD - A L EAU PISCINE,16,POOL SPECIALIST-Mobile/Service,"383,81",2417754,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-10 00:00:00,010124,VACHOD - A L EAU PISCINE,16,POOL SPECIALIST-Mobile/Service,"298,00",2419547,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-31 00:00:00,010124,VACHOD - A L EAU PISCINE,16,POOL SPECIALIST-Mobile/Service,"217,67",2419811,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-06 00:00:00,010227,TC PISCINES,15,POOL SPECIALIST-Instal/Builder,"68,64",2421003,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-21 00:00:00,010315,BOUVERANS PISCINES SERVICES,15,POOL SPECIALIST-Instal/Builder,"434,50",2412788,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-02 00:00:00,010315,BOUVERANS PISCINES SERVICES,15,POOL SPECIALIST-Instal/Builder,"54,08",2419248,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-02 00:00:00,010379,NILA,16,POOL SPECIALIST-Mobile/Service,"195,14",2412023,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-21 00:00:00,010388,PISCINE 01 - IBIZA,14,POOL SPECIALIST-Retailers,"508,51",2421959,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-25 00:00:00,011468,DIDO ANTHONY - DID'EAU PISCINES,15,POOL SPECIALIST-Instal/Builder,"55,85",2416055,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-13 00:00:00,011468,DIDO ANTHONY - DID'EAU PISCINES,15,POOL SPECIALIST-Instal/Builder,"321,88",2416935,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-29 00:00:00,011468,DIDO ANTHONY - DID'EAU PISCINES,15,POOL SPECIALIST-Instal/Builder,"705,30",2417843,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-08 00:00:00,012506,GB PISCINE,15,POOL SPECIALIST-Instal/Builder,"80,55",2412204,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-24 00:00:00,012506,GB PISCINE,15,POOL SPECIALIST-Instal/Builder,"607,80",2412930,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-30 00:00:00,012506,GB PISCINE,15,POOL SPECIALIST-Instal/Builder,"52,18",2413187,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-29 00:00:00,012506,GB PISCINE,15,POOL SPECIALIST-Instal/Builder,"280,85",2417856,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-13 00:00:00,012506,GB PISCINE,15,POOL SPECIALIST-Instal/Builder,"177,32",2418527,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-26 00:00:00,012506,GB PISCINE,15,POOL SPECIALIST-Instal/Builder,"-177,32",2418527,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-26 00:00:00,014420,BESSARD PISCINES - MONDIAL,14,POOL SPECIALIST-Retailers,"376,36",2414368,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-19 00:00:00,014420,BESSARD PISCINES - MONDIAL,14,POOL SPECIALIST-Retailers,"306,77",2415692,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-31 00:00:00,014420,BESSARD PISCINES - MONDIAL,14,POOL SPECIALIST-Retailers,"896,84",2416236,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-17 00:00:00,014420,BESSARD PISCINES - MONDIAL,14,POOL SPECIALIST-Retailers,"62,60",2419688,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-08 00:00:00,014967,HYDRO SUD SAINT GENIS GENEVE,14,POOL SPECIALIST-Retailers,"2621,75",2413667,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-04 00:00:00,014967,HYDRO SUD SAINT GENIS GENEVE,14,POOL SPECIALIST-Retailers,"881,36",2416572,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-03 00:00:00,015527,TALYA,14,POOL SPECIALIST-Retailers,"107,64",2410051,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-21 00:00:00,015527,TALYA,14,POOL SPECIALIST-Retailers,"131,27",2411558,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-11 00:00:00,015527,TALYA,14,POOL SPECIALIST-Retailers,"25,16",2412402,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-15 00:00:00,015527,TALYA,14,POOL SPECIALIST-Retailers,"22,08",2412573,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-11 00:00:00,015527,TALYA,14,POOL SPECIALIST-Retailers,"497,47",2413712,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-19 00:00:00,015527,TALYA,14,POOL SPECIALIST-Retailers,"417,92",2414049,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-10 00:00:00,015527,TALYA,14,POOL SPECIALIST-Retailers,"524,07",2415152,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-25 00:00:00,015527,TALYA,14,POOL SPECIALIST-Retailers,"2120,89",2416086,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-07 00:00:00,015527,TALYA,14,POOL SPECIALIST-Retailers,"207,26",2421020,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-04 00:00:00,015527,TALYA,14,POOL SPECIALIST-Retailers,"618,33",2421638,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-21 00:00:00,015527,TALYA,14,POOL SPECIALIST-Retailers,"134,71",2421958,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-14 00:00:00,015559,LYON EST PISCINES - EAU SHOP,14,POOL SPECIALIST-Retailers,"2556,00",2411345,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-03 00:00:00,015559,LYON EST PISCINES - EAU SHOP,14,POOL SPECIALIST-Retailers,"332,06",2412049,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-30 00:00:00,015559,LYON EST PISCINES - EAU SHOP,14,POOL SPECIALIST-Retailers,"107,50",2413183,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-25 00:00:00,015559,LYON EST PISCINES - EAU SHOP,14,POOL SPECIALIST-Retailers,"766,93",2417676,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-20 00:00:00,015559,LYON EST PISCINES - EAU SHOP,14,POOL SPECIALIST-Retailers,"920,90",2420574,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-02 00:00:00,015559,LYON EST PISCINES - EAU SHOP,14,POOL SPECIALIST-Retailers,"920,90",2421589,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-01 00:00:00,016148,VAL THOIRY PISCINES ET SPAS,14,POOL SPECIALIST-Retailers,"700,05",2410901,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-07 00:00:00,016148,VAL THOIRY PISCINES ET SPAS,14,POOL SPECIALIST-Retailers,"99,60",2412137,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-14 00:00:00,016148,VAL THOIRY PISCINES ET SPAS,14,POOL SPECIALIST-Retailers,"45,59",2413886,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-14 00:00:00,016148,VAL THOIRY PISCINES ET SPAS,14,POOL SPECIALIST-Retailers,"159,00",2415379,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-20 00:00:00,016148,VAL THOIRY PISCINES ET SPAS,14,POOL SPECIALIST-Retailers,"1003,86",2415833,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-13 00:00:00,016148,VAL THOIRY PISCINES ET SPAS,14,POOL SPECIALIST-Retailers,"1384,03",2420375,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-25 00:00:00,016277,VB ALLIANCE DEVELOPPEMENT,25,NPOOL SPECIALIS-Garden Center,"103,68",2413031,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-18 00:00:00,020015,CEDEO - ST QUENTIN,42,HVAC/CONSTRUCT.-Whosale&Retail,"0,00",1587128,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-05 00:00:00,020023,L'ART DE L'EAU - MONDIAL,14,POOL SPECIALIST-Retailers,"137,80",1900592,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-10 00:00:00,020025,G.L.E PISCINE,14,POOL SPECIALIST-Retailers,"513,66",1900222,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-05 00:00:00,020025,G.L.E PISCINE,14,POOL SPECIALIST-Retailers,"1797,12",1901130,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-08 00:00:00,020025,G.L.E PISCINE,14,POOL SPECIALIST-Retailers,"62,73",1901154,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-29 00:00:00,020025,G.L.E PISCINE,14,POOL SPECIALIST-Retailers,"76,65",1901338,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-16 00:00:00,020025,G.L.E PISCINE,14,POOL SPECIALIST-Retailers,"126,97",1901637,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-12-12 00:00:00,020025,G.L.E PISCINE,14,POOL SPECIALIST-Retailers,"141,90",1901772,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-31 00:00:00,020026,NUNO FRANCISCO SILVA,16,POOL SPECIALIST-Mobile/Service,"1003,86",1900136,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-24 00:00:00,020028,MARLON BUQUET - FLORIDIAN CONTAINERS,15,POOL SPECIALIST-Instal/Builder,"1391,87",1900963,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-20 00:00:00,020028,MARLON BUQUET - FLORIDIAN CONTAINERS,15,POOL SPECIALIST-Instal/Builder,"81,23",1901267,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-29 00:00:00,020345,AUGUSTYNIAK,28,NPOOL SPECIALIS-Craftsman/Plum,"668,56",1584161,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-13 00:00:00,020345,AUGUSTYNIAK,28,NPOOL SPECIALIS-Craftsman/Plum,"222,77",1900308,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-16 00:00:00,020345,AUGUSTYNIAK,28,NPOOL SPECIALIS-Craftsman/Plum,"743,60",1900357,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-05 00:00:00,020345,AUGUSTYNIAK,28,NPOOL SPECIALIS-Craftsman/Plum,"743,60",1900598,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-04 00:00:00,021102,AMENA SPA,14,POOL SPECIALIST-Retailers,"1602,43",1900894,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-20 00:00:00,024491,IDOINE PISCINES,14,POOL SPECIALIST-Retailers,"1225,95",1580919,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-22 00:00:00,024491,IDOINE PISCINES,14,POOL SPECIALIST-Retailers,"1206,15",1581765,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-24 00:00:00,024491,IDOINE PISCINES,14,POOL SPECIALIST-Retailers,"852,50",1582768,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-28 00:00:00,024491,IDOINE PISCINES,14,POOL SPECIALIST-Retailers,"258,96",1584117,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-11 00:00:00,024491,IDOINE PISCINES,14,POOL SPECIALIST-Retailers,"2407,03",1584661,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-02 00:00:00,024491,IDOINE PISCINES,14,POOL SPECIALIST-Retailers,"2351,55",1900203,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-03 00:00:00,024491,IDOINE PISCINES,14,POOL SPECIALIST-Retailers,"3013,42",1900218,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-26 00:00:00,024491,IDOINE PISCINES,14,POOL SPECIALIST-Retailers,"2036,96",1900813,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-08 00:00:00,024491,IDOINE PISCINES,14,POOL SPECIALIST-Retailers,"616,04",1901170,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-19 00:00:00,024491,IDOINE PISCINES,14,POOL SPECIALIST-Retailers,"604,79",1901501,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-21 00:00:00,024491,IDOINE PISCINES,14,POOL SPECIALIST-Retailers,"526,24",1901517,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-23 00:00:00,024491,IDOINE PISCINES,14,POOL SPECIALIST-Retailers,"516,47",1901708,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-01 00:00:00,030246,TECHNICIEN DE PISCINES,14,POOL SPECIALIST-Retailers,"518,60",2628546,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-12 00:00:00,030315,TIMATEC,28,NPOOL SPECIALIS-Craftsman/Plum,"378,23",2633054,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-07 00:00:00,034821,GILLES LAYES ETS,14,POOL SPECIALIST-Retailers,"360,55",2627872,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-09 00:00:00,034821,GILLES LAYES ETS,14,POOL SPECIALIST-Retailers,"455,33",2629641,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-20 00:00:00,034821,GILLES LAYES ETS,14,POOL SPECIALIST-Retailers,"337,89",2633187,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-30 00:00:00,034915,BETOMA- GUENEAU,15,POOL SPECIALIST-Instal/Builder,"201,92",2632352,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-18 00:00:00,036405,OK PISCINE SERVICE,14,POOL SPECIALIST-Retailers,"677,40",2627483,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-18 00:00:00,036405,OK PISCINE SERVICE,14,POOL SPECIALIST-Retailers,"651,62",2630003,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-29 00:00:00,036405,OK PISCINE SERVICE,14,POOL SPECIALIST-Retailers,"607,43",2630364,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-23 00:00:00,036405,OK PISCINE SERVICE,14,POOL SPECIALIST-Retailers,"757,18",2632172,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-05 00:00:00,036405,OK PISCINE SERVICE,14,POOL SPECIALIST-Retailers,"506,89",2632513,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-29 00:00:00,040010,ROMAIN SACOPOULOS - STE SACOPOULOS,16,POOL SPECIALIST-Mobile/Service,"45,90",6191157,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-08 00:00:00,040010,ROMAIN SACOPOULOS - STE SACOPOULOS,16,POOL SPECIALIST-Mobile/Service,"119,48",6192446,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-04 00:00:00,040355,SOS PISCINES - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"45,96",6178710,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-26 00:00:00,040355,SOS PISCINES - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"240,32",6183320,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-17 00:00:00,040355,SOS PISCINES - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"62,66",6184618,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-18 00:00:00,040355,SOS PISCINES - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"33,53",6184778,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-08 00:00:00,040355,SOS PISCINES - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"214,34",6186054,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-01 00:00:00,040355,SOS PISCINES - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"281,53",6187659,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-07 00:00:00,040355,SOS PISCINES - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"49,14",6188030,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-21 00:00:00,040355,SOS PISCINES - COOPERATIVE PISCINIERS,14,POOL SPECIALIST-Retailers,"76,70",6191110,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,040967,PLANETES PISCINES,14,POOL SPECIALIST-Retailers,"1799,58",6183855,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-19 00:00:00,040967,PLANETES PISCINES,14,POOL SPECIALIST-Retailers,"1027,80",6188600,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-18 00:00:00,042603,AQUAREV'PISCINES MANE,14,POOL SPECIALIST-Retailers,"540,21",6184776,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-09 00:00:00,042603,AQUAREV'PISCINES MANE,14,POOL SPECIALIST-Retailers,"502,46",6186219,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-21 00:00:00,042603,AQUAREV'PISCINES MANE,14,POOL SPECIALIST-Retailers,"1192,62",6186921,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-30 00:00:00,043236,EVASION PISCINES 04 - COOPERATIVE PISCIN,14,POOL SPECIALIST-Retailers,"137,28",6190392,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-17 00:00:00,044258,AQUA D'ELSUR SAS,14,POOL SPECIALIST-Retailers,"542,30",6181351,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-10 00:00:00,044258,AQUA D'ELSUR SAS,14,POOL SPECIALIST-Retailers,"551,13",6184215,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-21 00:00:00,044258,AQUA D'ELSUR SAS,14,POOL SPECIALIST-Retailers,"843,14",6184972,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-08 00:00:00,044258,AQUA D'ELSUR SAS,14,POOL SPECIALIST-Retailers,"1953,86",6188080,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-27 00:00:00,044258,AQUA D'ELSUR SAS,14,POOL SPECIALIST-Retailers,"684,41",6191291,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-18 00:00:00,044258,AQUA D'ELSUR SAS,14,POOL SPECIALIST-Retailers,"887,50",6191996,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-05 00:00:00,047824,PROVENCE INTENDANCE,14,POOL SPECIALIST-Retailers,"386,26",6185894,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-24 00:00:00,048214,AQUA REVE - EAU SHOP,14,POOL SPECIALIST-Retailers,"725,04",6180520,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-08 00:00:00,048214,AQUA REVE - EAU SHOP,14,POOL SPECIALIST-Retailers,"122,31",6192500,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-24 00:00:00,050348,BARES ARNAUD,15,POOL SPECIALIST-Instal/Builder,"432,21",6185080,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2021-12-16 00:00:00,053410,DEGRIL RENE SARL,14,POOL SPECIALIST-Retailers,"971,14",6178657,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-18 00:00:00,053410,DEGRIL RENE SARL,14,POOL SPECIALIST-Retailers,"591,01",6180327,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-11 00:00:00,053410,DEGRIL RENE SARL,14,POOL SPECIALIST-Retailers,"744,99",6188235,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-08 00:00:00,054728,LOISIRS PISCINES 05 - HYDRO SUD,14,POOL SPECIALIST-Retailers,"78,99",6186090,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-16 00:00:00,055019,ROUIT FRANCOIS,14,POOL SPECIALIST-Retailers,"871,24",6181318,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-19 00:00:00,055019,ROUIT FRANCOIS,14,POOL SPECIALIST-Retailers,"7,80",6182950,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-10 00:00:00,055019,ROUIT FRANCOIS,14,POOL SPECIALIST-Retailers,"75,77",6188142,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-01 00:00:00,055019,ROUIT FRANCOIS,14,POOL SPECIALIST-Retailers,"143,55",6189395,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-13 00:00:00,055019,ROUIT FRANCOIS,14,POOL SPECIALIST-Retailers,"993,72",6189930,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-26 00:00:00,055019,ROUIT FRANCOIS,14,POOL SPECIALIST-Retailers,"62,68",6191219,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-12 00:00:00,059102,AT HOME 05,14,POOL SPECIALIST-Retailers,"621,98",6178876,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-13 00:00:00,059102,AT HOME 05,14,POOL SPECIALIST-Retailers,"765,47",6179025,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-24 00:00:00,059102,AT HOME 05,14,POOL SPECIALIST-Retailers,"677,05",6179341,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-29 00:00:00,059102,AT HOME 05,14,POOL SPECIALIST-Retailers,"1643,57",6181860,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-31 00:00:00,059102,AT HOME 05,14,POOL SPECIALIST-Retailers,"517,55",6182014,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-09 00:00:00,059102,AT HOME 05,14,POOL SPECIALIST-Retailers,"711,80",6184121,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-21 00:00:00,059102,AT HOME 05,14,POOL SPECIALIST-Retailers,"43,82",6186983,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-21 00:00:00,059102,AT HOME 05,14,POOL SPECIALIST-Retailers,"1255,43",6188805,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-12 00:00:00,059102,AT HOME 05,14,POOL SPECIALIST-Retailers,"265,42",6190807,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-23 00:00:00,059102,AT HOME 05,14,POOL SPECIALIST-Retailers,"1273,46",6192851,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-12-14 00:00:00,059102,AT HOME 05,14,POOL SPECIALIST-Retailers,"1492,71",6193492,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-13 00:00:00,060051,PES 06,16,POOL SPECIALIST-Mobile/Service,"278,28",2112069,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-26 00:00:00,060051,PES 06,16,POOL SPECIALIST-Mobile/Service,"-278,28",2112069,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-13 00:00:00,060061,PIACENTI PATRICK,14,POOL SPECIALIST-Retailers,"46,61",2111117,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-22 00:00:00,060101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,"456,90",2108823,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-22 00:00:00,060101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,"78,93",2108827,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-29 00:00:00,060101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,"456,90",2108924,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-31 00:00:00,060101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,"128,50",2108959,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-05 00:00:00,060101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,"475,18",2109008,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-23 00:00:00,060101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,"1051,74",2110039,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-19 00:00:00,060101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,"263,12",2110205,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-07 00:00:00,060101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,"346,84",2110289,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-04 00:00:00,060101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,"326,56",2110911,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-13 00:00:00,060101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,"473,62",2111121,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-26 00:00:00,060101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,"55,12",2111855,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-18 00:00:00,060101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,"219,44",2112842,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-30 00:00:00,060101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,"346,84",2112942,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-30 00:00:00,060101,GROUPE VASTA PISCINE__C1,14,POOL SPECIALIST-Retailers,"475,18",2113017,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2021-12-13 00:00:00,060272,AQUATECH HC,14,POOL SPECIALIST-Retailers,"11,80",2107722,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-31 00:00:00,060272,AQUATECH HC,14,POOL SPECIALIST-Retailers,"632,34",2110190,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-20 00:00:00,060272,AQUATECH HC,14,POOL SPECIALIST-Retailers,"499,93",2111222,25
